timestamp,id,owner,pool,token,price,poolAmount,reserveAmount,impermanentLoss,fees
1604909787,790,0xA15959aAAa96C0b17D06FfBb2dc10aE249E37BF6,OCEANBNT,OCEAN,1.2997155426408553,8.946946629615889,128.81588104754763,0.8671630159885828,1.0126386516345216
1604919788,792,0x4A22c8D17A7287902212d8089D65c0F5b1428ca6,OCEANBNT,OCEAN,1.2994237813707392,2276.588060028066,32774.08,0.8671145347046584,1.0126380803877495
1604919959,793,0x9ebEBE47a33bFed59ed2050bd73C46DFFaAB0578,OCEANBNT,OCEAN,1.299423781370739,55.57045226051969,800,0.8671145347046584,1.0126380803877497
1604920862,795,0xbdD5d655ad781FB9929BFe515EB4A50090444C21,OCEANBNT,OCEAN,1.2719079605370802,2387.024870707666,34000,0.8624677069147899,1.0125833339112509
1604920933,796,0xa7aE373cb7e1D3daF3Bf75E71068849f5eE62FfA,OCEANBNT,OCEAN,1.2719079605370802,2387.024870707666,34000,0.8624677069147899,1.0125833339112509
1604921128,798,0xD58DCd4594087c2758717A59f44A5Ac09DB65105,OCEANBNT,OCEAN,1.2719079605370802,20.857373997914987,297.0856,0.8624677069147899,1.0125833339112513
1604921263,799,0xA2dCB52F5cF34a84A2eBFb7D937f7051ae4C697B,OCEANBNT,OCEAN,1.2719079605370804,2983.781088384583,42500,0.8624677069147898,1.012583333911251
1604921319,800,0x1ad4d88b4a538d13dBC0dBe3c0ac46889679c224,OCEANBNT,OCEAN,1.2719079605370802,70.20661384434314,1000,0.8624677069147899,1.012583333911251
1604921319,801,0xb158D678ce9Ed6042E59d929b2e73823AB1A5ECC,OCEANBNT,OCEAN,1.2719079605370802,54.761158798587644,780,0.8624677069147899,1.012583333911251
1604924442,803,0x05933bE7fe2C6d0Ee5aC5bD9A19e47c83124713f,OCEANBNT,OCEAN,1.2719079605370802,210.128395236119,2992.9999999999995,0.8624677069147899,1.012583333911251
1604924539,804,0x34f3f627F0e737aFAF508c2959401a5863e628D6,OCEANBNT,OCEAN,1.2719079605370802,105.30992076651471,1500,0.8624677069147899,1.012583333911251
1604924613,805,0x903322C7E45A60d7c8C3EA236c5beA9Af86310c7,OCEANBNT,OCEAN,1.2719079605370804,35.10330692217157,500,0.8624677069147898,1.012583333911251
1604924930,807,0x7A048B7d035ED62aC4cdcC4295CB5e189b833FA2,OCEANBNT,OCEAN,1.27190796053708,140.41322768868628,2000,0.86246770691479,1.0125833339112509
1604925260,808,0x33f0E20f104bC092AD43E1fcA864310C4c0189E4,OCEANBNT,OCEAN,1.2719079605370802,280.82645537737255,4000,0.8624677069147899,1.012583333911251
1604926119,810,0xd8d1bCDb29FB7F87DB3E14C488588171A27Db2BE,OCEANBNT,OCEAN,1.2719079605370802,140.41322768868628,2000,0.8624677069147899,1.012583333911251
1604926141,811,0x3cB533e0EaA9Ab49a966DFBB70b854737466F696,OCEANBNT,OCEAN,1.2719079605370804,351.03306922171566,5000,0.8624677069147898,1.0125833339112509
1604927266,814,0x576f9fDD019204d39F0f42414705852f438d7117,OCEANBNT,OCEAN,1.27190796053708,2107.8124653825757,30022.99,0.86246770691479,1.012583333911251
1604928239,816,0x29746c9D6B317c6df26Ac1751D6cB03A55C1b8d5,CHERRYBNT,CHERRY,0.18113496888161496,0.000022065669617006,1250,0.9661951931885951,1.0014682356125653
1604929526,818,0xb89ECd8FC5d0e7dFCfC971D1D4b73E9201222bec,OCEANBNT,OCEAN,1.2719079605370802,4914.462969104019,70000,0.8624677069147899,1.0125833339112509
1604931061,819,0xb89ECd8FC5d0e7dFCfC971D1D4b73E9201222bec,OCEANBNT,OCEAN,1.249277447565857,4957.771140148471,70000,0.8585327046847002,1.0123782132754942
1604931703,820,0x9062D55841f01b10F9B89f8751DCFB76bb1c6E0B,ALEPHBNT,ALEPH,5.381219467848995,1912.4581742695439,10000,0.9726849178966397,1.0043590543687808
1604931938,821,0x9062D55841f01b10F9B89f8751DCFB76bb1c6E0B,ALEPHBNT,BNT,0.1858314841040528,153.3412216665106,149,0.9726849178966397,1.0043590543687808
1604933158,822,0xcf4308eAFc6eD91334398427550E88f6dB732FFC,OCEANBNT,OCEAN,1.290670609133522,696.745957153689,10000,0.8656523882081892,1.0122949563857813
1604933202,823,0x1990441e6567B0B31ea26848ADa66AC259a0473C,ETHBNT,BNT,681.2716759164878,39.7133130626188,50,0.9923424873636725,1.0075046798529121
1604933238,824,0x33f0E20f104bC092AD43E1fcA864310C4c0189E4,OCEANBNT,OCEAN,1.290670609133522,139.34919143073782,2000,0.8656523882081892,1.0122949563857813
1604933349,825,0xf9303877F107F5cd2cB0654b6d7A6D749FA03856,OCEANBNT,OCEAN,1.2906706091335218,1649.0515147152364,23667.90216410953,0.8656523882081891,1.0122949563857813
1604934357,826,0x345cA4D1D04D0A7cD5541F6998D86e3A4E24E023,OCEANBNT,OCEAN,1.2743307114166451,2103.5284997341037,30000,0.8628828520652558,1.0122624477566857
1604934808,827,0x345cA4D1D04D0A7cD5541F6998D86e3A4E24E023,OCEANBNT,OCEAN,1.2743307114166453,1402.3523331560689,20000,0.8628828520652558,1.0122624477566857
1604934953,828,0xc860dFA3E0Eb6E05218A175905cdde8F3406A01a,OCEANBNT,OCEAN,1.2743307114166453,350.5880832890172,5000,0.8628828520652558,1.0122624477566857
1604938152,829,0x2949cbA7768018080A18234041A4E107a76AB7aB,OCEANBNT,OCEAN,1.2743307114166453,232.58013445393402,3316.9999999999995,0.8628828520652558,1.012262447756686
1604938869,831,0x3c217C66567F0A0d77F8c83d67CBD99650Ca3c87,OCEANBNT,OCEAN,1.2743307114166451,1402.3523331560689,20000,0.8628828520652558,1.0122624477566857
1604939461,832,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,OCEANBNT,OCEAN,1.2743307114166453,1402.3523331560689,20000,0.8628828520652558,1.0122624477566857
1604944546,833,0xEDD912f7d7fA1779D9866b5afED6C1Def4d5ef42,OCEANBNT,OCEAN,1.18487395017031,4918.932748921689,67688,0.846744597476096,1.0116264690059356
1604945301,834,0x1E62b0BD47633138a295e91C0900C6414FFB32d3,STAKEBNT,STAKE,0.06545683738669753,50.017897386690855,20,0.8962915674053673,1.0299922616317212
1604946298,835,0xa7aE373cb7e1D3daF3Bf75E71068849f5eE62FfA,OCEANBNT,OCEAN,1.22414121781544,2859.585715709237,40000,0.8540380336154568,1.0115417063814636
1604946298,836,0x0E07c8233BA9d951872E8F44ADa5B95FA0d9bFF9,OCEANBNT,OCEAN,1.2241412178154398,54.03638061993671,755.8630653816169,0.8540380336154568,1.0115417063814633
1604946707,837,0x123624B74a61f2Fee4F48275eb8e9CBF26951C56,OCEANBNT,OCEAN,1.2241412178154398,35.74482144636546,500,0.8540380336154568,1.0115417063814633
1604946765,839,0x73c24b562E2d14B8366Ac3D351e182d6d69B348f,OCEANBNT,OCEAN,1.2241412178154398,1688.5138813223864,23619.000081675815,0.8540380336154568,1.0115417063814633
1604947303,841,0x7A048B7d035ED62aC4cdcC4295CB5e189b833FA2,OCEANBNT,OCEAN,1.2241412178154403,142.97928578546183,2000,0.8540380336154569,1.0115417063814636
1604947590,842,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,OCEANBNT,OCEAN,1.22414121781544,2144.689286781928,30000,0.8540380336154568,1.0115417063814638
1604948044,843,0xC2EdF07f6823506a386e82aa595a2B5EBB9BDCE6,OCEANBNT,OCEAN,1.22414121781544,5093.792604097869,71252.1758115511,0.8540380336154568,1.0115417063814638
1604948338,844,0x123624B74a61f2Fee4F48275eb8e9CBF26951C56,OCEANBNT,OCEAN,1.2241412178154398,357.4482144636546,5000,0.8540380336154568,1.0115417063814633
1604948362,845,0x8C6c76D5e10257bb035D39697fCc4f6CbA0064fE,OCEANBNT,OCEAN,1.2241412178154398,35.74482144636546,500,0.8540380336154568,1.0115417063814633
1604950023,846,0x473Ec14ecdD8DB873bBF694c4Cb2924E5cc9D2B4,OCEANBNT,BNT,0.8168992150959229,143.87669211880305,1644.05293,0.8540380336154568,1.0115417063814636
1604950275,847,0xb158D678ce9Ed6042E59d929b2e73823AB1A5ECC,ENJBNT,ENJ,5.009150907851746,2176.0681576176576,718,0.9396903350793774,1.0025830499185333
1604950311,848,0x473Ec14ecdD8DB873bBF694c4Cb2924E5cc9D2B4,OCEANBNT,OCEAN,1.2241412178154403,244.09321796552925,3414.38575,0.8540380336154569,1.0115417063814638
1604951908,850,0x06Fbe5d776905ea91899b273e4b663ADF58597eB,OCEANBNT,OCEAN,1.1985503232427444,722.0710285868778,10000,0.8493233675583801,1.0109576486053813
1604952027,851,0x86E3D8f8c1252600304047ADec71785C41671bC2,OCEANBNT,OCEAN,1.1990056375704883,433.24261715212674,6000,0.8494085030071147,1.0111496554763644
1604952530,853,0x6782c74FF72aD71DACA49a8aa7a6CeeaBC342E06,ETHBNT,BNT,671.3288543905138,45.045876836035795,56.32,0.9932174762265583,1.0071191321706123
1604952713,855,0xb158D678ce9Ed6042E59d929b2e73823AB1A5ECC,LINKBNT,LINK,0.05278715629367158,431.81997113082645,100,0.9325739469568334,1.00914734822491
1604952878,856,0xDc1C6488bCF768e2F5fE9d73e21CF06097067C18,OCEANBNT,OCEAN,1.1990056375704885,433.24261715212674,6000,0.8494085030071145,1.0111496554763644
1604953427,857,0x6782c74FF72aD71DACA49a8aa7a6CeeaBC342E06,ETHBNT,ETH,0.001488569180866757,1289.2978101795438,2.4,0.9931781105409802,1.0072732608652646
1604954985,859,0xc68fEAF82B9Ba7a5bCAe2f4118f32D83B9BbB223,OCEANBNT,OCEAN,1.2052582532359584,288.0744783595632,4000,0.8505729987537985,1.011136424102828
1604955971,860,0xF89bb80788a728688015765c8F4b75f96a87A5b3,OCEANBNT,OCEAN,1.204259339471677,1366.461054906818,18888.88,0.8503875373128206,1.0152569423250124
1604955971,861,0xb29678d4956Ef3DdB3Bd017002127854c3c9266a,OCEANBNT,OCEAN,1.204259339471677,108.51313483701662,1500,0.8503875373128206,1.0152569423250124
1604956456,862,0x1C71C5184373abf320Ee0dD29564a268F96eb675,OCEANBNT,OCEAN,1.1955218942411858,7.2342089891344425,100,0.8487559369565971,1.0115671636361148
1604956991,864,0x123624B74a61f2Fee4F48275eb8e9CBF26951C56,OCEANBNT,OCEAN,1.1875826637871443,726.6153618828163,10000,0.8472586720911739,1.0126547526720435
1604957523,865,0xd3BEB0375adBAd4cecAdE26d8F583f411660684e,OCEANBNT,BNT,0.8446533839510906,292.4859211295871,3400,0.8465626989477744,1.0110909369804695
1604957761,867,0xF89bb80788a728688015765c8F4b75f96a87A5b3,OCEANBNT,OCEAN,1.1839175915240336,120.94292838708425,1664.4697419236386,0.8465626989477745,1.0110909369804697
1604957761,868,0xF89bb80788a728688015765c8F4b75f96a87A5b3,OCEANBNT,BNT,0.8446533839510906,120.94292838708425,1405.8999999999999,0.8465626989477744,1.0110909369804697
1604958696,870,0x822b454196D281D43A3e127Db3D37B7c0D78Ab92,CHERRYBNT,BNT,5.496211311647774,3.5234303984e-7,109.94870744172816,0.9667478313497848,1.00146600070454
1604958822,871,0x601cDcA0cF80A750CB7aB33C3bdf1662463023C3,OCEANBNT,OCEAN,1.1839175915240336,726.6153618828163,10000,0.8465626989477745,1.0110909369804697
1604959166,872,0x0533D40c4b884240a74a418687F456C3BAb3faD3,OCEANBNT,OCEAN,1.179400251367567,1828.434623321586,24999.999999999996,0.8457007039935657,1.0157689687794706
1604959435,873,0x5e22b34F2708EA7e25918B8FCF816F9CfF27a331,OCEANBNT,OCEAN,1.172483991955416,548.5303869964758,7500,0.8443719378194376,1.0127862445107298
1604959763,874,0xc2beF27114Bd28f9C2195262F291a34a94a927E4,OCEANBNT,OCEAN,1.165555553265243,160.434193362944,2184.5330986913323,0.8430298034826336,1.0139807265437764
1604960725,876,0xdA3097Dd54aB80239730b824725e3223B820d86f,OCEANBNT,BNT,0.8629644898157807,85.1031000732583,1000,0.841709686066356,1.0110362996999345
1604961225,877,0xA9F3E117ec3895Ec1B9A34C3CB22408DbE7FfABe,LINKBNT,LINK,0.053004986979262474,64.63962887615953,15,0.9332656399532874,1.0091452661301352
1604962296,878,0x34cadF09dbf50a39D1a68b87D7763DB3961ef483,OCEANBNT,OCEAN,1.149500907226672,4221.0433622445735,57000,0.839876754435348,1.015370455604152
1604962374,879,0xA5F887E7f65783ebeFC500ee7Ab57592af5A2595,OCEANBNT,OCEAN,1.1479165378374097,222.1601769602407,3000,0.8395622933375058,1.0146704663433825
1604962387,880,0xD04C3a13144b746612cdAc3F351B7d6620aD2763,OCEANBNT,OCEAN,1.147652900793703,755.3446016648185,10200,0.8395099093923273,1.0145539421562169
1604963150,881,0x34cadF09dbf50a39D1a68b87D7763DB3961ef483,OCEANBNT,OCEAN,1.1464501911219933,3689.5284361927042,49999.99999999999,0.8392707239992039,1.0104233142890584
1604963404,882,0x7A41821E9aD5ccEFe77611e58Eed762A5A4d7572,OCEANBNT,OCEAN,1.1472887534996632,188.4002897533443,2553.1757379238175,0.8394375270870643,1.0107927800110463
1604964231,883,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,OCEANBNT,OCEAN,1.1272569892186064,2608.429231524502,35000,0.8354065656271775,1.0119228154276518
1604964544,884,0x34cadF09dbf50a39D1a68b87D7763DB3961ef483,OCEANBNT,OCEAN,1.1260713358249828,272.4843619416818,3665.4596672666466,0.8351649161830268,1.0088369836254683
1604964544,885,0x34cadF09dbf50a39D1a68b87D7763DB3961ef483,OCEANBNT,BNT,0.8880432066653928,272.4843619416818,3243.4725814014164,0.8351649161830266,1.0124493489645572
1604965156,886,0x34cadF09dbf50a39D1a68b87D7763DB3961ef483,OCEANBNT,OCEAN,1.155554850522848,2882.5963330154614,39343,0.8410728381479337,1.007248303963605
1604975866,892,0x87352AF26805176272dD48a865E0DcD31151aA22,ETHBNT,BNT,659.7228390736574,26.60585113296676,32.969314712520706,0.9941876472653296,1.0073230844208736
1604975866,893,0x87352AF26805176272dD48a865E0DcD31151aA22,ETHBNT,ETH,0.0015157880563967424,26.60585113296676,0.049996974019490006,0.9941876472653297,1.0068701534569466
1604977517,895,0xb55C6dc1DaFc7c30F48D617252ee75Bcc5C540A3,ETHBNT,ETH,0.0015138828301859025,53.27682464078841,0.1,0.9941201454318026,1.0074076735055497
1604977857,896,0x60973f68F9EeD8516B62DC218D1491c1718a6123,CHERRYBNT,CHERRY,0.1893606686539297,0.00002916560287836,1689.3409,0.9715179083958912,1.001445872335609
1604979240,897,0x146faE596068fAF0608EfC2E3F92ab99336Ee6c5,OCEANBNT,OCEAN,1.1335930454965049,1237.4436304159453,16675.899999999998,0.8366920843494755,1.0103913841056906
1604983048,899,0x8C4318486c897AD1fcc7CfC900dD0D0F3F3e382A,OCEANBNT,OCEAN,1.1187079173973073,297.4702932879935,3983.0000000000005,0.8336563971317745,1.010221382149453
1604984328,901,0x3d638c990de21bb6dfe7bF78e62C045E965d7648,OCEANBNT,OCEAN,1.1187079173973073,182.58820705097523,2444.778,0.8336563971317745,1.0102213821494532
1604986339,902,0xF89bb80788a728688015765c8F4b75f96a87A5b3,OCEANBNT,OCEAN,1.1266972421601473,2709.406097225325,36516.87691995859,0.835292525988597,1.0071844153413596
1604987814,903,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,OCEANBNT,OCEAN,1.1334275772022377,6380.855758067992,86000,0.8366586372583958,1.0101881484190585
1604988733,904,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,OCEANBNT,OCEAN,1.1334275772022377,3190.427879033996,43000,0.8366586372583958,1.0101881484190585
1604988758,905,0x0528545cDE321B1A6B7039AE0E01c6A42d7269C8,OCEANBNT,OCEAN,1.1334275772022377,81.61559690552082,1100,0.8366586372583958,1.0101881484190585
1604989667,906,0x02988def92C5d20F85BBf89a91BA4f5492092e9d,OCEANBNT,OCEAN,1.1357575802903017,329.86493582601923,4466.8099999999995,0.8371290014147292,1.0064829002344782
1604990489,907,0x34cadF09dbf50a39D1a68b87D7763DB3961ef483,OCEANBNT,BNT,0.8703379985385119,234.60579000792137,2769.7400000000002,0.8397732148036852,1.010575118058206
1604992194,909,0xE49dFC28BF60D2E1f0eEF3CB17398a9c4ea17d79,OCEANBNT,OCEAN,1.1499430367104269,1068.0495406823122,14499.999999999998,0.8399644004486664,1.0101513873068306
1604992803,910,0xE49dFC28BF60D2E1f0eEF3CB17398a9c4ea17d79,OCEANBNT,OCEAN,1.149943036710427,515.6101230880129,7000,0.8399644004486665,1.0101513873068306
1604993907,911,0x5Af18af5884c0F712C72CaA88518EA83ed215E1d,OCEANBNT,OCEAN,1.149943036710427,282.86577655205434,3840.228007948539,0.8399644004486665,1.0101513873068306
1604993972,912,0x5B096f17B187b71EE711ADA140a0B795D9Bb8173,OCEANBNT,OCEAN,1.1499430367104269,4.592979924082417,62.35498107760946,0.8399644004486664,1.0101513873068304
1604994869,913,0x485F4abf4a4f17001D465D219af2b3EA92f9390F,OCEANBNT,OCEAN,1.149943036710427,10.699952542203073,145.2641529744295,0.8399644004486665,1.0101513873068306
1604996252,914,0x0d0eb908e66917E2da851EB837977eCa176BF10D,OCEANBNT,OCEAN,1.171964570077574,596.6689899960347,8190.000000000001,0.8442717027328883,1.0086296072508247
1604996403,915,0x0d0eb908e66917E2da851EB837977eCa176BF10D,OCEANBNT,OCEAN,1.1753741062268537,298.7716151372086,4101,0.8449285240690412,1.0100957187826711
1604997784,916,0x1Cd155DfF91637d008195201C4F7275877a1F20b,OCEANBNT,BNT,0.8507929472856658,33.08288496837409,386.34713000000005,0.8449285240690412,1.010095718782671
1604999855,919,0x1Cd155DfF91637d008195201C4F7275877a1F20b,OCEANBNT,BNT,0.8427937712786606,75.73585108619575,880.22363,0.8470590671757124,1.010169033039165
1605001396,920,0x0d0eb908e66917E2da851EB837977eCa176BF10D,OCEANBNT,OCEAN,1.1867597635680907,290.00511969718383,4000,0.8471026724138024,1.0100711938279099
1605001897,921,0x345cA4D1D04D0A7cD5541F6998D86e3A4E24E023,OCEANBNT,OCEAN,1.1867597635680907,145.00255984859191,2000,0.8471026724138024,1.0100711938279099
1605002419,922,0xD8008Ede4559E51EfaA8F2A7F8e4f5FfB1FB8F28,OCEANBNT,OCEAN,1.1867597635680907,72.50127992429596,1000,0.8471026724138024,1.0100711938279099
1605006283,923,0x033817bCfabeb52B60366bef978b5d8DF570F537,OCEANBNT,OCEAN,1.1867597635680907,36.25063996214798,500,0.8471026724138024,1.0100711938279099
1605006478,924,0x7a4F503d8D8B8d531B521A59b481E50256613E30,OCEANBNT,BNT,0.8426305227887216,64.74929464612606,752.5347422119459,0.8471026724138023,1.0100711938279099
1605007059,926,0x766708ddFc66F7F371B6401224F7df28FCD05245,OCEANBNT,OCEAN,1.1867597635680907,50.750895947007166,700,0.8471026724138024,1.01007119382791
1605007351,927,0x7D7d10aa40c5B0F23A721d8650C394F974c43b04,OCEANBNT,OCEAN,1.1867597635680904,72.50127992429596,1000,0.8471026724138023,1.0100711938279097
1605007501,928,0x766708ddFc66F7F371B6401224F7df28FCD05245,OCEANBNT,OCEAN,1.186664419413607,235.37677882853805,3246,0.8470845878778629,1.0101920943485105
1605007526,929,0x0d0eb908e66917E2da851EB837977eCa176BF10D,OCEANBNT,OCEAN,1.1866485302106056,270.11044397298343,3724.9999999999995,0.8470815738719698,1.0101853311892193
1605007535,930,0x18780296EB6482E7A9BdB2A4885CAc303F05d780,OCEANBNT,OCEAN,1.1866428102016888,16.668220912385006,229.86568747724667,0.8470804888356837,1.0101828964851267
1605007671,931,0x15579f74c1B93B573C0a4d865011EC68f909FD02,OCEANBNT,OCEAN,1.186556381223537,145.0257417304609,2000,0.8470640931078622,1.0101461075438452
1605008043,932,0x18780296EB6482E7A9BdB2A4885CAc303F05d780,OCEANBNT,OCEAN,1.1859869170097628,44.267987575351356,610,0.8469560226650347,1.0107058952336092
1605010010,933,0xA6Cd4976bB57b96FFedB8709417Ef57bd4812ba7,OCEANBNT,OCEAN,1.1924004532726502,46.803738361039706,650,0.8481689437319744,1.0055488134593769
1605010604,934,0xA6Cd4976bB57b96FFedB8709417Ef57bd4812ba7,OCEANBNT,OCEAN,1.2031290025024313,97.20776428831324,1350,0.8501774110410795,1.0100623651799363
1605017661,936,0x29746c9D6B317c6df26Ac1751D6cB03A55C1b8d5,CHERRYBNT,CHERRY,0.19398148577682203,0.000002962773364932,173.6941,0.974230112813583,1.001434239414269
1605017661,937,0x29746c9D6B317c6df26Ac1751D6cB03A55C1b8d5,CHERRYBNT,BNT,5.15513115076617,0.000002962773364932,895.4163377002595,0.9742301128135828,1.001433711433005
1605021882,939,0x82A9825ebd642A88385F122Be7a8BCB64C828c22,ETHBNT,BNT,649.5016832193087,0.812168395878669,1,0.994993655013744,1.0059051149557552
1605025327,940,0xfCD76D7929DcB381C47D2f162e7D264A36861C63,OCEANBNT,OCEAN,1.2573956184960047,45.76585627376839,649.78,0.8599562738752565,1.0100343161897078
1605025848,941,0x1e18D5811eDd02a63465655A2b835612F8F22730,OCEANBNT,OCEAN,1.2570738405640083,70.7786667942108,1004.2340001962389,0.8599001050246172,1.0105847878488223
1605026142,942,0x3A39a5aC3427bC6145f04bd156dE6DfC16689DfE,OCEANBNT,OCEAN,1.256244751755137,35.55581980081462,504.479171,0.859755283736561,1.0102514730078114
1605027413,943,0x1689560B668a2f063e2aa260D909A8d0Bea55E7D,ENJBNT,ENJ,5.043566685828468,27190.900591989863,9002.825595188737,0.9407864304618319,1.0025450321540395
1605027975,944,0xdA3097Dd54aB80239730b824725e3223B820d86f,LINKBNT,BNT,18.637927004946352,229.7925675079727,1000,0.935292674686614,1.0090728164443001
1605028883,945,0x5Af18af5884c0F712C72CaA88518EA83ed215E1d,OCEANBNT,OCEAN,1.2557038960637097,1409.6050677507403,20000,0.8596607339741684,1.0100339759469164
1605029483,949,0x18829e507e072aF3697eD1A33a6d8D53a86f11a9,OCEANBNT,OCEAN,1.2557038960637097,307.9833087072964,4369.781519,0.8596607339741684,1.0100339759469164
1605029900,950,0xc2beF27114Bd28f9C2195262F291a34a94a927E4,OCEANBNT,OCEAN,1.2557038960637097,142.01519158529536,2014.96425962634,0.8596607339741684,1.0100339759469164
1605030323,951,0xfCD76D7929DcB381C47D2f162e7D264A36861C63,LINKBNT,LINK,0.053654035651851645,85.65714198985603,20,0.935292674686614,1.0090728164443
1605031421,952,0x95DEA6CeAcd268ad6F27f17c2A74C0d2afB5AA7d,OCEANBNT,OCEAN,1.2640901843143764,244.15016509191702,3478.5159,0.8611200869430945,1.009199355185709
1605031741,953,0x345cA4D1D04D0A7cD5541F6998D86e3A4E24E023,OCEANBNT,OCEAN,1.2661001370611495,736.974274996164,10499.999999999998,0.8614677345921937,1.010001369692138
1605032113,955,0xd3E6b99e477a39a468b0D10446bA9846a2348a1D,OCEANBNT,OCEAN,1.2661001370611495,18.955326297479406,270.06495732102695,0.8614677345921937,1.0100013696921373
1605032962,957,0x7Dd0Cb21E7C74776bd57f939C4F608246D32f6C4,RSRBNT,RSR,40.238659974807995,6841.528622164184,78425.22565829,0.9591279291889312,1.0237006331828045
1605033454,958,0xe7C745D7cAad8C1089118d44b7466Fd429096b3b,OCEANBNT,OCEAN,1.2661001370611495,43.94148759980906,626.053901,0.8614677345921937,1.0100013696921375
1605035106,959,0x1689560B668a2f063e2aa260D909A8d0Bea55E7D,ENJBNT,ENJ,5.043566685828467,888997.097806171,294344.27149998996,0.9407864304618319,1.0025450321540392
1605035801,960,0xF9A5EaE7E0b1D51cc8411BB612bA3B9D2cb4500A,OCEANBNT,OCEAN,1.2508042544532967,175.64312166943802,2484,0.8588014724602653,1.0113445440272624
1605037195,964,0x648c9ef315eFffDD89B057f963547DdBCD499166,OCEANBNT,BNT,0.8127909912261135,331.8803123683402,3788.8306495595148,0.8551567546072758,1.0099285330786485
1605038558,967,0xAd196D3A9C77B42a77a0B09e471FFd9F4fF533bd,OCEANBNT,BNT,0.8268465767202283,173.41695296060172,2000,0.8513422603509806,1.0083212669871282
1605038678,968,0x137f2766Cd14833274e4F6b0eaF2071d9Dc08e8e,OCEANBNT,OCEAN,1.2071994324645097,45.307094088135464,630,0.8509327783893296,1.0105087431019109
1605038751,969,0x7EB9d67f9DaeA510399A1eE978b36E66626058d3,OCEANBNT,OCEAN,1.2058560728757424,287.6640894484791,4000,0.8506838870852395,1.0099463445329722
1605038864,970,0x7EB9d67f9DaeA510399A1eE978b36E66626058d3,OCEANBNT,OCEAN,1.2056906601938635,172.5984536690875,2400,0.8506532128699763,1.009877072724099
1605040353,973,0x855aeaea9f5eb0F4a4Dcd88DFC8c394337798E67,OCEANBNT,OCEAN,1.2056906601938635,276.4293684350688,3843.7799999999997,0.8506532128699763,1.0098770727240993
1605041404,975,0x3B883Cc62C3DdDA1ddE05554Ca0C132BE831531a,OCEANBNT,OCEAN,1.2197116068622729,1711.6884781256947,23943,0.8532321106071931,1.00971694697413
1605042254,976,0x9DBd290F64bC8fbbC8805E0a94D8D2c7abf099b2,OCEANBNT,OCEAN,1.2350385872300604,511.034168455108,7183,0.8560029152257409,1.0111352268023353
1605043002,977,0xc2beF27114Bd28f9C2195262F291a34a94a927E4,OCEANBNT,OCEAN,1.2317858696507422,7114.494897050091,99999.99999999999,0.8554190574212283,1.009802836975056
1605044333,980,0x804aB9423083A80bA5e8bDaD1cBf2C9F2c6aDb80,OCEANBNT,OCEAN,1.2482191408294958,706.72711260011,10000,0.8583461261443482,1.0097691009633558
1605044964,982,0x69E0E2b3d523D3b247d798a49C3fa022a46DD6bd,OCEANBNT,OCEAN,1.2482191408294958,2092.3204545528397,29605.775938820465,0.8583461261443482,1.009769100963356
1605045025,984,0x99c61e330A297761dc5C86D9441772A055Ecc73e,OCEANBNT,OCEAN,1.248219140829496,244.52758095963807,3460,0.8583461261443481,1.0097691009633563
1605045652,985,0xDcC80A8a2025577B1d5A8075120cf5619Ac1dC18,YFIBNT,YFI,0.00004004588598087586,4.72124574643343,0.07049901904479701,0.9774571729649751,1.0113343399687302
1605047327,988,0x48857eD4C05b20f33D23576286a447ACCab28591,OCEANBNT,OCEAN,1.2482191408294958,79.78229466308578,1128.8981735759342,0.8583461261443482,1.009769100963356
1605047468,989,0x066b00f790347e3B3f1fB685F56e4DB33d1ba21C,OCEANBNT,OCEAN,1.2482191408294958,132.25298156582966,1871.3443874999998,0.8583461261443482,1.009769100963356
1605047678,990,0x123624B74a61f2Fee4F48275eb8e9CBF26951C56,OCEANBNT,OCEAN,1.2482191408294958,353.363556300055,5000,0.8583461261443482,1.0097691009633558
1605048191,991,0x123624B74a61f2Fee4F48275eb8e9CBF26951C56,OCEANBNT,OCEAN,1.2482191408294958,353.363556300055,5000,0.8583461261443482,1.0097691009633558
1605049584,993,0xd0C565265A3fAB7bB3Ca12cd768C4cdD27F449bD,OCEANBNT,BNT,0.8011413759730175,882.1503092906197,10000,0.8583461261443481,1.009769100963356
1605050294,995,0x722720A594b102e8C99360db1A01e56bC0a88A5d,RENBNT,REN,2.1216223626393322,3213.012115211044,5813.476430520981,0.9614316559379484,1.0060963452415033
1605051348,998,0x27AAE6ff5Eef49c58f136F4898415b0C3554bf13,TRBBNT,BNT,34.852615550337745,16.31414928617845,130,0.913890460268434,1.011243504141542
1605052998,999,0x963362D7d2C80146275C9976529d448b836EBcf4,OCEANBNT,OCEAN,1.2383585805066881,171.0675052155585,2416,0.8565965537286773,1.0076708747883882
1605055275,1000,0x8a4C36a99b0418BF95A155160C31A267EBCA8754,OCEANBNT,OCEAN,1.2463021437677664,424.33802505592996,6000,0.8580075719980949,1.0097114398981095
1605057860,1001,0x8a4C36a99b0418BF95A155160C31A267EBCA8754,OCEANBNT,OCEAN,1.242516033924705,162.90563030669938,2300,0.8573366825916989,1.009680955662017
